GLORIA_ID,Organization_ID,Dataset_ID,Sample_ID,LIMNADES_ID,LIMNADES_UID,SeaBASS_ID,Data_collection_purpose,Special_event_flag,Site_name,Country,Country_code,Latitude,Longitude,Date_Time_UTC,Water_body_type,Water_type,Elevation_asl,Wave_height,Wind_speed,Cloud_fraction,Depth,Platform,Distance_from_platform,Platform_length,Platform_height,Distance_to_shore,Landcover,Topography,Distance_to_river_discharge,Optical_stability_of_water,Rain_event_hour,Instrument_manufacturer,Instrument_model,Last_calibration,Measurement_method,Lt_nadir,Lt_relative_azimuth,Lsky_zenith,Lsky_relative_azimuth,Spectral_resolution,Number_of_radiometers,Field_of_view_Lt_radiometer,Field_of_view_Lu_radiometer,Skyglint_removal,Bias_removal_in_NIR,Self_shading_correction,Viewing_angle_correction,Additional_data_corrections,Availability_of_IOPs,Sample_depth,Water_collection_equipment,Chl_method,Phaeophytin_correction,TSS_method,aCDOM_method,Chla,Chla_plus_phaeo,TSS,aCDOM440,Turbidity,Secchi_depth,AOT,Comments
GID_6059,NRL,SeaBASS_US_NRL,SeaBASS2_rv_point_sur_april_2003_915,,,10.5067/seabass/monterey_bay/data001,NaN,NaN,"Pacific Ocean, CA",United States of America (the),US,36.6873,-121.8655,2003-04-18T22:55,3,,NaN,2,12,0.1,55,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,2.46011,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6060,NRL,SeaBASS_US_NRL,SeaBASS2_rv_point_sur_april_2003_916,,,10.5067/seabass/monterey_bay/data001,NaN,NaN,"Pacific Ocean, CA",United States of America (the),US,36.6526,-121.8916,2003-04-19T01:00,3,,NaN,3,17,0.1,55,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,5.28205,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6061,NRL,SeaBASS_US_NRL,SeaBASS2_rv_point_sur_april_2003_918,,,10.5067/seabass/monterey_bay/data001,NaN,NaN,"Pacific Ocean, CA",United States of America (the),US,36.8125,-121.9146,2003-04-19T16:55,3,,NaN,1,15.5,0.1,90,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,4.3398,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6062,NRL,SeaBASS_US_NRL,SeaBASS2_rv_point_sur_april_2003_919,,,10.5067/seabass/monterey_bay/data001,NaN,NaN,"Pacific Ocean, CA",United States of America (the),US,36.8544,-121.8314,2003-04-19T18:02,3,,NaN,1,18,0.1,14,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,2.14165,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6063,NRL,SeaBASS_US_NRL,SeaBASS2_rv_point_sur_april_2003_920,,,10.5067/seabass/monterey_bay/data001,NaN,NaN,"Pacific Ocean, CA",United States of America (the),US,36.91755,-122.0078,2003-04-19T23:45,3,,NaN,1,22,0.1,35,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,4.19312,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6064,NRL,SeaBASS_US_NRL,SeaBASS2_rv_point_sur_april_2003_921,,,10.5067/seabass/monterey_bay/data001,NaN,NaN,"Pacific Ocean, CA",United States of America (the),US,36.9849,-122.2264,2003-04-20T15:40,3,,NaN,1,6,1,53,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,0.41495,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6065,NRL,SeaBASS_US_NRL,SeaBASS2_rv_point_sur_april_2003_922,,,10.5067/seabass/monterey_bay/data001,NaN,NaN,"Pacific Ocean, CA",United States of America (the),US,36.8877,-122.1999,2003-04-20T16:58,3,,NaN,1,4,1,105,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,0.62195,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6066,NRL,SeaBASS_US_NRL,SeaBASS2_rv_point_sur_april_2003_931,,,10.5067/seabass/monterey_bay/data001,NaN,NaN,"Pacific Ocean, CA",United States of America (the),US,36.5933,-121.9922,2003-04-22T15:30,3,,NaN,1.2,17,0.5,100,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,4.58503,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6067,NRL,SeaBASS_US_NRL,SeaBASS2_rv_point_sur_april_2003_935,,,10.5067/seabass/monterey_bay/data001,NaN,NaN,"Pacific Ocean, CA",United States of America (the),US,36.9225,-122.0111333,2003-04-23T16:15,3,,NaN,0.2,9,0.8,29,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,1.21639,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6068,NRL,SeaBASS_US_NRL,SeaBASS2_rv_point_sur_april_2003_936,,,10.5067/seabass/monterey_bay/data001,NaN,NaN,"Pacific Ocean, CA",United States of America (the),US,36.84823333,-122.02395,2003-04-23T17:25,3,,NaN,0.2,9,0.85,85,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,3.65001,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6069,USF,SeaBASS_US_USF,SeaBASS2_s1004_940,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,26.4191,-82.3183,2010-04-13T16:15,3,,NaN,2,3,0.3,14,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,0.73268,NaN,NaN,0.094104998,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6070,USF,SeaBASS_US_USF,SeaBASS2_s1004_941,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,26.4253,-82.1949,2010-04-13T18:35,3,,NaN,1,3,0.5,9,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,0.46356,NaN,NaN,0.085014999,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6071,USF,SeaBASS_US_USF,SeaBASS2_s1004_942,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,26.4656,-82.0095,2010-04-13T19:50,3,,NaN,1,3,0.6,4,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,2.47835,NaN,NaN,0.41128999,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6072,USF,SeaBASS_US_USF,SeaBASS2_s1004_943,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,25.3283,-81.1411,2010-04-22T13:43,3,,NaN,,3,0.2,3.7,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,1.71448,NaN,NaN,0.983690023,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6073,USF,SeaBASS_US_USF,SeaBASS2_s1004_944,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,25.3126,-81.1678,2010-04-22T14:38,3,,NaN,1,10,0.1,2.4,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,1.47063,NaN,NaN,0.663761973,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6074,USF,SeaBASS_US_USF,SeaBASS2_s1004_945,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,25.1307,-81.2828,2010-04-22T15:33,3,,NaN,1,7.7,0.1,5.5,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,1.17587,NaN,NaN,0.152642995,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6075,USF,SeaBASS_US_USF,SeaBASS2_s1004_946,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,24.9462,-81.3882,2010-04-22T16:54,3,,NaN,1,5,0.1,4.9,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,0.86763,NaN,NaN,0.088827997,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6076,USF,SeaBASS_US_USF,SeaBASS2_s1004_947,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,24.8269,-81.4809,2010-04-22T18:25,3,,NaN,1,,0.25,5.2,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,0.73284,NaN,NaN,0.094300002,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6077,USF,SeaBASS_US_USF,SeaBASS2_s1010_948,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,26.4248,-82.1944,2010-10-05T18:25,3,,NaN,1,2.5,0,9.1,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,1.93231,NaN,NaN,0.264654994,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6078,USF,SeaBASS_US_USF,SeaBASS2_s1010_949,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,26.4654,-82.0095,2010-10-05T20:15,3,,NaN,1,2.5,0.4,3.5,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,7.32966,NaN,NaN,1.426483989,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6079,USF,SeaBASS_US_USF,SeaBASS2_s1010_950,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,26.419,-82.3177,2010-10-05T15:58,3,,NaN,2,5,0,13.7,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,1.74516,NaN,NaN,0.099739,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6080,USF,SeaBASS_US_USF,SeaBASS2_s1105_951,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,24.9457,-81.388,2011-05-09T21:11,3,,NaN,0.3,2.5,0.02,4.6,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,0.50648,NaN,NaN,0.046799999,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6081,USF,SeaBASS_US_USF,SeaBASS2_s1105_952,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,25.1315,-81.2819,2011-05-09T22:31,3,,NaN,0.3,7.7,0.01,4.6,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,0.86282,NaN,NaN,0.041064002,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6082,USF,SeaBASS_US_USF,SeaBASS2_s1105_953,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,25.3141,-81.1675,2011-05-10T15:33,3,,NaN,,5,NaN,2.3,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,2.1186,NaN,NaN,0.390253007,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6083,USF,SeaBASS_US_USF,SeaBASS2_s1105_954,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,26.4151,-82.4115,2011-05-11T15:29,3,,NaN,0.9,10,NaN,17.7,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,0.80058,NaN,NaN,0.041414998,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6084,USF,SeaBASS_US_USF,SeaBASS2_s1105_955,,,10.5067/seabass/swfl/data001,NaN,NaN,"Gulf of Mexico, FL",United States of America (the),US,26.4653,-82.009,2011-05-12T18:55,3,,NaN,,,0,1,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,4.4646,NaN,NaN,0.116719,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6086,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2004_962,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.198983,-87.658967,2004-05-05T20:30,3,,NaN,0,10.7,0.1,58,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6087,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2004_965,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.2555,-87.7625,2004-05-06T18:30,3,,NaN,2.5,7.2,0.225,36,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6088,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2004_966,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.599233,-88.029933,2004-05-07T14:55,3,,NaN,0.5,0.1,NaN,106,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6089,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2004_968,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.338717,-87.985733,2004-05-07T19:10,3,,NaN,0.5,11.3,0.35,99.5,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6090,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2004_969,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.209217,-87.95815,2004-05-07T21:45,3,,NaN,0.5,12.6,0.2,49,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6091,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2004_970,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.249133,-88.4298,2004-05-08T15:00,3,,NaN,0,7.4,0.1,49,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6092,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2004_971,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.249133,-88.4298,2004-05-08T16:15,3,,NaN,0,6.6,0.1,88,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6093,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2004_972,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.1344,-88.1344,2004-05-08T18:00,3,,NaN,0,7.5,0.5,88,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6094,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2004_973,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.299583,-88.162983,2004-05-08T20:00,3,,NaN,0,4.9,0.5,60,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6095,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2004_974,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.299583,-88.162983,2004-05-08T21:00,3,,NaN,0,5.2,NaN,58,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6096,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2005_976,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.599867,-87.99845,2005-05-06T19:23,3,,NaN,,1,0.3,43,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6097,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2005_977,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.594617,-87.799433,2005-05-06T21:25,3,,NaN,,5.8,0.1,39,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6098,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2005_978,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.466133,-87.79915,2005-05-06T23:30,3,,NaN,,,0,64,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6099,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2005_979,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.256533,-88.33575,2005-05-08T19:48,3,,NaN,,15,0.1,93,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6100,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2005_980,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.250983,-88.33585,2005-05-08T21:10,3,,NaN,,,0.2,104,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6101,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2005_981,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.250967,-88.335817,2005-05-08T22:16,3,,NaN,,,0.2,104,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6102,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2005_982,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.599567,-88.005483,2005-05-10T14:18,3,,NaN,,,0.5,43,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6103,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2005_983,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.398433,-87.999267,2005-05-10T16:43,3,,NaN,,,0.5,76,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
GID_6104,NRL,SeaBASS_US_NRL,SeaBASS2_seed_may_2005_984,,,10.5067/seabass/seed/data001,NaN,NaN,"Gulf of Mexico",United States of America (the),US,29.332133,-87.999417,2005-05-10T17:34,3,,NaN,,,0.8,113,NaN,,,NaN,,,,,NaN,NaN,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Retrieved from SeaWiFS Bio-optical Archive and Storage System (SeaBASS), NASA. Accessed: 22 April 2022."
